run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,wd_step_deg,n_wd,ws
SS_seed1,ResultsSS,NOJ,1,238,Two-step,72.61819795928626,7512.8384909000015,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,239,Two-step,72.61819795928626,7530.380606500024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,240,Two-step,72.61819795928626,7549.254635700025,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,241,Gradient,72.61819795928626,7550.656170950009,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,242,Gradient,72.61819795928626,7552.057706199994,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,0,SmartStart,72.104949528579,71.97829680005088,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,1,Two-step,72.11072460222432,90.84062630002154,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,2,Two-step,72.11913633537057,109.47305130003951,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,3,Two-step,72.13475459797503,127.82610690005822,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,4,Two-step,72.17205770637352,146.77596300002187,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,5,Two-step,72.2084248341851,166.12207630003104,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,6,Two-step,72.22898481107887,185.0724139000522,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,7,Two-step,72.23577510929022,203.6688047000207,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,8,Two-step,72.23577510929022,223.34611570002744,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,9,Two-step,72.23577510929022,242.2323233000352,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,10,Two-step,72.2377178210696,261.28391550004017,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,11,Two-step,72.29441259662838,280.89100700005656,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,12,Two-step,72.29441259662838,300.3949584000511,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,13,Two-step,72.31113428657923,320.10575430002064,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,14,Two-step,72.32256510418645,339.10637110006064,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,15,Two-step,72.32983422842126,358.11393420002423,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,16,Two-step,72.33683961749755,377.7238796000602,5,72,9.6
SS_seed2,ResultsSS,NOJ,2,17,Two-step,72.33683961749755,396.5139828000101,5,72,9.6
