run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,127,RandomSearch,71.55240240767796,46.19150777778634,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,128,RandomSearch,71.55276097695702,46.555220437453954,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,129,RandomSearch,71.55276097695702,46.91893309712157,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,130,RandomSearch,71.55276097695702,47.28264575678917,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,131,RandomSearch,71.55276097695702,47.64635841645678,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,132,RandomSearch,71.55276097695702,48.01007107612439,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,133,RandomSearch,71.55276097695702,48.373783735792,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,134,RandomSearch,71.56854414933952,48.73749639545961,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,135,RandomSearch,71.56854414933952,49.101209055127214,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,136,RandomSearch,71.56854414933952,49.464921714794826,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,137,RandomSearch,71.56854414933952,49.82863437446244,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,138,RandomSearch,71.56854414933952,50.192347034130044,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,139,RandomSearch,71.56854414933952,50.55605969379765,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,140,RandomSearch,71.56854414933952,50.91977235346526,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,141,RandomSearch,71.56854414933952,51.283485013132875,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,142,RandomSearch,71.56854414933952,51.64719767280048,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,143,RandomSearch,71.5857240014326,52.010910332468086,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,144,RandomSearch,71.5857240014326,52.3746229921357,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,145,RandomSearch,71.5857240014326,52.73833565180331,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,146,RandomSearch,71.5857240014326,53.10204831147092,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,147,RandomSearch,71.5857240014326,53.46576097113852,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,148,RandomSearch,71.5857240014326,53.829473630806135,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,149,RandomSearch,71.5857240014326,54.19318629047375,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,150,RandomSearch,71.5857240014326,54.55689895014135,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
